Randomized Hill Climbing,,,
---------------------------------,,,
117,0.132901879,,122.15
123,0.109484923,,1.872929275
128,0.11242161,,
118,0.094417406,,
126,0.063605304,,
115,0.162753262,,
115,0.078987274,,
119,0.081448444,,
120,0.062645555,,
125,0.151900845,,
123,0.199812327,,
131,0.068628265,,
123,0.084945307,,
132,0.069000679,,
119,0.064043766,,
119,0.071947292,,
118,0.063676871,,
123,0.061353369,,
125,0.073636477,,
124,0.06531842,,
Simulated Annealing ,,,
---------------------------------,,,
149,0.217724405,,148
148,0.179319275,,3.509898431
148,0.172403063,,
148,0.193885423,,
148,0.17456088,,
147,0.165761875,,
147,0.174340643,,
149,0.183334215,,
149,0.178793141,,
149,0.171919311,,
149,0.173346025,,
148,0.171928008,,
147,0.170892942,,
149,0.170803555,,
148,0.163545045,,
147,0.16939606,,
147,0.168496845,,
149,0.175397558,,
147,0.164891457,,
147,0.169158705,,
Genetic Algorithm,,,
---------------------------------,,,
126,0.151753108,,124.05
121,0.112794554,,1.975540217
123,0.112722436,,
123,0.106265094,,
127,0.114297907,,
123,0.127048815,,
122,0.102773466,,
130,0.092856305,,
125,0.08511031,,
120,0.0865731,,
122,0.083742459,,
128,0.095629584,,
125,0.087309214,,
124,0.084902946,,
121,0.08645786,,
123,0.084732997,,
127,0.093985323,,
132,0.091221608,,
117,0.087867173,,
122,0.087495958,,
MIMIC ,,,
---------------------------------,,,
129,14.80722107,,128.05
132,14.34387674,,290.7946916
131,14.47446634,,
126,14.46038405,,
126,14.6938653,,
127,14.58515841,,
128,14.66835889,,
131,14.63989247,,
121,14.46266821,,
132,14.48985624,,
124,14.48253552,,
126,14.56126563,,
128,14.46317513,,
132,14.53811022,,
128,14.53922855,,
125,14.54682264,,
130,14.53238688,,
128,14.48967121,,
127,14.49150835,,
130,14.52423975,,
